Device Address,Sample Number,Timestamp,X,Y,Z
F9:41:F3:3B:21:24,0,2024-02-05 12:25:09.175809+09:00,-0.5380859375,0.80078125,-0.38671875
F9:41:F3:3B:21:24,1,2024-02-05 12:25:09.176388+09:00,-0.55126953125,0.80712890625,-0.375
F9:41:F3:3B:21:24,2,2024-02-05 12:25:09.183761+09:00,-0.5458984375,0.771484375,-0.36083984375
F9:41:F3:3B:21:24,3,2024-02-05 12:25:09.198545+09:00,-0.55224609375,0.78125,-0.3603515625
F9:41:F3:3B:21:24,4,2024-02-05 12:25:09.205967+09:00,-0.5654296875,0.8154296875,-0.361328125
F9:41:F3:3B:21:24,5,2024-02-05 12:25:09.213639+09:00,-0.54736328125,0.8115234375,-0.375
F9:41:F3:3B:21:24,6,2024-02-05 12:25:09.228804+09:00,-0.5478515625,0.81591796875,-0.36181640625
F9:41:F3:3B:21:24,7,2024-02-05 12:25:09.235860+09:00,-0.5146484375,0.75439453125,-0.32421875
F9:41:F3:3B:21:24,8,2024-02-05 12:25:09.243283+09:00,-0.49072265625,0.7451171875,-0.3134765625
F9:41:F3:3B:21:24,9,2024-02-05 12:25:09.251244+09:00,-0.48828125,0.76416015625,-0.33447265625
F9:41:F3:3B:21:24,10,2024-02-05 12:25:09.265859+09:00,-0.4990234375,0.7880859375,-0.3232421875
F9:41:F3:3B:21:24,11,2024-02-05 12:25:09.273369+09:00,-0.49951171875,0.7822265625,-0.30615234375
F9:41:F3:3B:21:24,12,2024-02-05 12:25:09.288870+09:00,-0.50732421875,0.7919921875,-0.29736328125
F9:41:F3:3B:21:24,13,2024-02-05 12:25:09.296147+09:00,-0.505859375,0.81494140625,-0.30126953125
F9:41:F3:3B:21:24,14,2024-02-05 12:25:09.303268+09:00,-0.50537109375,0.8134765625,-0.2958984375
F9:41:F3:3B:21:24,15,2024-02-05 12:25:09.311532+09:00,-0.48681640625,0.77099609375,-0.2802734375
F9:41:F3:3B:21:24,16,2024-02-05 12:25:09.326373+09:00,-0.48486328125,0.7900390625,-0.28466796875
F9:41:F3:3B:21:24,17,2024-02-05 12:25:09.333324+09:00,-0.4853515625,0.80224609375,-0.29638671875
F9:41:F3:3B:21:24,18,2024-02-05 12:25:09.341374+09:00,-0.48388671875,0.7958984375,-0.2890625
F9:41:F3:3B:21:24,19,2024-02-05 12:25:09.356094+09:00,-0.490234375,0.8056640625,-0.27685546875
F9:41:F3:3B:21:24,20,2024-02-05 12:25:09.363277+09:00,-0.4951171875,0.810546875,-0.2685546875
F9:41:F3:3B:21:24,21,2024-02-05 12:25:09.370864+09:00,-0.48681640625,0.81884765625,-0.28076171875
F9:41:F3:3B:21:24,22,2024-02-05 12:25:09.386296+09:00,-0.482421875,0.8046875,-0.2724609375
F9:41:F3:3B:21:24,23,2024-02-05 12:25:09.393354+09:00,-0.470703125,0.7880859375,-0.26123046875
F9:41:F3:3B:21:24,24,2024-02-05 12:25:09.400854+09:00,-0.46826171875,0.798828125,-0.25927734375
F9:41:F3:3B:21:24,25,2024-02-05 12:25:09.416178+09:00,-0.46728515625,0.79296875,-0.23095703125
F9:41:F3:3B:21:24,26,2024-02-05 12:25:09.423362+09:00,-0.46240234375,0.7744140625,-0.19970703125
F9:41:F3:3B:21:24,27,2024-02-05 12:25:09.431168+09:00,-0.44677734375,0.759765625,-0.18359375
F9:41:F3:3B:21:24,28,2024-02-05 12:25:09.445860+09:00,-0.42822265625,0.7578125,-0.1748046875
F9:41:F3:3B:21:24,29,2024-02-05 12:25:09.453352+09:00,-0.4130859375,0.7119140625,-0.15087890625
F9:41:F3:3B:21:24,30,2024-02-05 12:25:09.460776+09:00,-0.36279296875,0.6474609375,-0.13818359375
